#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
592500,1184.9999999858023,-2677119.4798262194,299.08738916902286,149
595000,1189.999999985684,-2680967.3716008347,299.84088411827327,149
597500,1194.9999999855659,-2679168.6296959706,299.6232285788402,149
600000,1199.9999999854476,-2680960.4161529895,300.91933004243117,149
602500,1204.9999999853294,-2678412.326157164,299.8794705870726,149
605000,1209.9999999852112,-2680989.3651968017,299.1195419583833,149
607500,1214.999999985093,-2679418.10090502,301.06306325407604,149
610000,1219.9999999849747,-2679323.22057987,300.1795231670007,149
612500,1224.9999999848565,-2681524.3033622783,300.4288131124155,149
615000,1229.9999999847382,-2677315.942484379,300.17640154347947,149
617500,1234.99999998462,-2679625.8554108143,300.64210049222316,149
620000,1239.9999999845018,-2680215.2733887285,299.1645095804783,149
622500,1244.9999999843835,-2680174.7875840385,301.3584496483711,149
625000,1249.9999999842653,-2677786.0915062446,299.3295744019988,149
627500,1254.999999984147,-2677166.6982613113,300.755217927229,149
630000,1259.9999999840288,-2681789.942878118,300.74999933785006,149
632500,1264.9999999839106,-2678699.1539286394,300.380234064163,149
635000,1269.9999999837923,-2680240.810936263,300.1766624879427,149
637500,1274.9999999836741,-2685162.80672846,300.7019894706803,149
640000,1279.9999999835559,-2680535.8374677505,300.0875202334595,149
642500,1284.9999999834376,-2678426.473511258,300.287118946236,149
645000,1289.9999999833194,-2678442.2076646145,300.7175104986362,149
647500,1294.9999999832012,-2678439.666084053,300.2980001512753,149
650000,1299.999999983083,-2683359.676258059,298.7490982191809,149
652500,1304.9999999829647,-2679244.79118322,299.3275620159694,149
655000,1309.9999999828465,-2682139.9669879265,298.68566378193157,149
657500,1314.9999999827282,-2681575.6181427576,301.3988693747717,149
660000,1319.99999998261,-2680421.8025065474,300.8107238948628,149
662500,1324.9999999824918,-2680665.0333625693,300.5925828588354,149
665000,1329.9999999823735,-2679386.7061221544,300.52908702700273,149
667500,1334.9999999822553,-2676086.156377783,301.8011155652985,149
670000,1339.999999982137,-2682788.8272336014,300.07652455092375,149
672500,1344.9999999820188,-2678780.2895018365,300.5235455540031,149
675000,1349.9999999819006,-2680426.4977340344,301.2404581130703,149
677500,1354.9999999817824,-2680591.4490808975,300.05556128099886,149
680000,1359.9999999816641,-2681925.2454737592,299.0883814972681,149
682500,1364.999999981546,-2680414.4968413673,299.5790743563941,149
685000,1369.9999999814277,-2682030.03780948,301.3877069700534,149
687500,1374.9999999813094,-2679840.7920581214,299.1219554122766,149
690000,1379.9999999811912,-2681964.586495787,299.5291727374708,149
692500,1384.999999981073,-2682293.0188819487,300.2754823177418,149
695000,1389.9999999809547,-2678025.1919215545,300.16229131040086,149
