#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1010000,2019.9999999660572,-3394045.4250248373,301.0684451426026,131
1012500,2024.999999965939,-3393692.340269193,299.49146785470697,131
1015000,2029.9999999658207,-3393435.258899344,299.9305716244123,131
1017500,2034.9999999657025,-3387990.1726968605,299.6626447589075,131
1020000,2039.9999999655843,-3390079.478283886,301.4160198389843,131
1022500,2044.999999965466,-3391265.9404414687,300.32503990855287,131
1025000,2049.999999965348,-3391068.9637463223,300.48611215037516,131
1027500,2054.9999999652296,-3395201.211691806,299.29232728129705,131
1030000,2059.9999999651113,-3392119.8367774207,300.7706762005912,131
1032500,2064.999999964993,-3393238.062346641,299.9219716066704,131
1035000,2069.999999964875,-3391651.1314924546,300.9560502326685,131
1037500,2074.9999999647566,-3393125.021073967,300.15417070009096,131
1040000,2079.9999999646384,-3391550.531883586,300.36373304248934,131
1042500,2084.99999996452,-3393464.669716757,300.6638146275272,131
1045000,2089.999999964402,-3390882.9223679435,300.5378469937414,131
1047500,2094.9999999642837,-3391897.763537463,300.6833125391469,131
1050000,2099.9999999641655,-3391603.0848794226,300.5093945073013,131
1052500,2104.999999964047,-3391429.798513951,299.36391951495386,131
1055000,2109.999999963929,-3388789.4352022316,299.5946393621376,131
1057500,2114.9999999638108,-3396203.763107637,300.628605175361,131
1060000,2119.9999999636925,-3391873.6670246255,301.09369997152214,131
1062500,2124.9999999635743,-3391989.021188259,299.15293538091214,131
1065000,2129.999999963456,-3390873.0841846243,299.07348894422796,131
1067500,2134.999999963338,-3393574.766292723,300.9118491170275,131
1070000,2139.9999999632196,-3391479.39372088,299.9464345751636,131
1072500,2144.9999999631013,-3390994.97276924,299.15353129187696,131
1075000,2149.999999962983,-3390757.6663115043,300.6119776136821,131
1077500,2154.999999962865,-3391912.7325290386,299.1020397231258,131
1080000,2159.9999999627466,-3393510.8226871677,300.6253961434412,131
1082500,2164.9999999626284,-3394792.909849817,299.9595429009851,131
1085000,2169.99999996251,-3393314.962602567,301.5251169820285,131
1087500,2174.999999962392,-3394484.057250226,300.785544624674,131
1090000,2179.9999999622737,-3392731.1145284716,299.3322682000801,131
1092500,2184.9999999621555,-3389227.2449771073,299.31709238640497,131
1095000,2189.9999999620372,-3393878.8168817945,299.29938226332024,131
1097500,2194.999999961919,-3391415.8323046286,300.50974504439444,131
1100000,2199.9999999618008,-3390712.298695488,300.61177451221795,131
1102500,2204.9999999616825,-3390997.2395915035,301.0165875011743,131
1105000,2209.9999999615643,-3389457.5861142576,300.4554099431274,131
1107500,2214.999999961446,-3389050.0371965896,300.5157327375402,131
1110000,2219.999999961328,-3390161.964481892,301.65233231278006,131
1112500,2224.9999999612096,-3388110.6366077345,299.6293785003029,131
1115000,2229.9999999610914,-3394817.134908488,300.04548164834364,131
1117500,2234.999999960973,-3390750.7594034635,301.2914996355438,131
1120000,2239.999999960855,-3389059.9344755914,300.37919068057715,131
1122500,2244.9999999607367,-3391955.8637271393,300.3323330862723,131
1125000,2249.9999999606184,-3392040.1893741544,300.59006245269325,131
1127500,2254.9999999605,-3388987.7967474703,300.36445837943296,131
1130000,2259.999999960382,-3389349.7238886915,301.3325942540123,131
1132500,2264.9999999602637,-3392015.2256347444,300.84907784234076,131
1135000,2269.9999999601455,-3393763.950931035,299.6872695999043,131
1137500,2274.9999999600273,-3394202.0051817857,300.7260374424007,131
1140000,2279.999999959909,-3395091.8824426867,299.5933577397082,131
1142500,2284.999999959791,-3391130.514727777,299.5906808803633,131
1145000,2289.9999999596726,-3392097.1193853,300.14084083928816,131
1147500,2294.9999999595543,-3392934.387211481,300.2612148403733,131
1150000,2299.999999959436,-3392863.721435778,300.2709995295353,131
1152500,2304.999999959318,-3393718.0300445613,301.1583008307537,131
1155000,2309.9999999591996,-3393621.6708682906,300.5376088871773,131
1157500,2314.9999999590814,-3389814.6463313606,300.06488387677814,131
1160000,2319.999999958963,-3392739.3391401675,300.3520516825295,131
1162500,2324.999999958845,-3391649.325494813,300.0998553004866,131
